STATE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
VT,1,Minimal,2017-12-23,51,2017-18
ND,5,Low,2017-12-23,51,2017-18
CA,10,High,2017-12-23,51,2017-18
SD,5,Low,2017-12-23,51,2017-18
MT,1,Minimal,2017-12-23,51,2017-18
AZ,10,High,2017-12-23,51,2017-18
WY,5,Low,2017-12-23,51,2017-18
NC,1,Minimal,2017-12-23,51,2017-18
MA,5,Low,2017-12-23,51,2017-18
IA,2,Minimal,2017-12-23,51,2017-18
NE,8,High,2017-12-23,51,2017-18
FL,4,Low,2017-12-23,51,2017-18
WA,1,Minimal,2017-12-23,51,2017-18
MO,10,High,2017-12-23,51,2017-18
OH,2,Minimal,2017-12-23,51,2017-18
MN,4,Low,2017-12-23,51,2017-18
GA,10,High,2017-12-23,51,2017-18
IN,9,High,2017-12-23,51,2017-18
CO,6,Moderate,2017-12-23,51,2017-18
LA,10,High,2017-12-23,51,2017-18
NY,5,Low,2017-12-23,51,2017-18
AK,6,Moderate,2017-12-23,51,2017-18
TX,10,High,2017-12-23,51,2017-18
TN,8,High,2017-12-23,51,2017-18
MS,10,High,2017-12-23,51,2017-18
UT,1,Minimal,2017-12-23,51,2017-18
WV,9,High,2017-12-23,51,2017-18
DE,1,Minimal,2017-12-23,51,2017-18
OK,10,High,2017-12-23,51,2017-18
NJ,5,Low,2017-12-23,51,2017-18
IL,10,High,2017-12-23,51,2017-18
ME,1,Minimal,2017-12-23,51,2017-18
RI,3,Minimal,2017-12-23,51,2017-18
NV,7,Moderate,2017-12-23,51,2017-18
KS,10,High,2017-12-23,51,2017-18
VA,6,Moderate,2017-12-23,51,2017-18
NM,7,Moderate,2017-12-23,51,2017-18
NH,1,Minimal,2017-12-23,51,2017-18
CT,3,Minimal,2017-12-23,51,2017-18
ID,3,Minimal,2017-12-23,51,2017-18
KY,10,High,2017-12-23,51,2017-18
AL,10,High,2017-12-23,51,2017-18
DC,3,Minimal,2017-12-23,51,2017-18
PR,8,High,2017-12-23,51,2017-18
OR,9,High,2017-12-23,51,2017-18
AR,10,High,2017-12-23,51,2017-18
HI,6,Moderate,2017-12-23,51,2017-18
MI,5,Low,2017-12-23,51,2017-18
MD,2,Minimal,2017-12-23,51,2017-18
MS,10,High,2017-12-30,52,2017-18
SD,8,High,2017-12-30,52,2017-18
PA,6,Moderate,2017-12-30,52,2017-18
MO,10,High,2017-12-30,52,2017-18
AK,7,Moderate,2017-12-30,52,2017-18
PR,7,Moderate,2017-12-30,52,2017-18
NJ,8,High,2017-12-30,52,2017-18
NY,4,Low,2017-12-30,52,2017-18
NH,1,Minimal,2017-12-30,52,2017-18
FL,5,Low,2017-12-30,52,2017-18
NC,6,Moderate,2017-12-30,52,2017-18
ND,2,Minimal,2017-12-30,52,2017-18
IN,10,High,2017-12-30,52,2017-18
VT,1,Minimal,2017-12-30,52,2017-18
MT,1,Minimal,2017-12-30,52,2017-18
DC,5,Low,2017-12-30,52,2017-18
UT,4,Low,2017-12-30,52,2017-18
MD,7,Moderate,2017-12-30,52,2017-18
NE,10,High,2017-12-30,52,2017-18
SC,10,High,2017-12-30,52,2017-18
HI,6,Moderate,2017-12-30,52,2017-18
AL,10,High,2017-12-30,52,2017-18
DE,1,Minimal,2017-12-30,52,2017-18
ID,1,Minimal,2017-12-30,52,2017-18
CT,4,Low,2017-12-30,52,2017-18
MI,7,Moderate,2017-12-30,52,2017-18
GA,10,High,2017-12-30,52,2017-18
IL,10,High,2017-12-30,52,2017-18
RI,2,Minimal,2017-12-30,52,2017-18
TX,10,High,2017-12-30,52,2017-18
CO,7,Moderate,2017-12-30,52,2017-18
WV,10,High,2017-12-30,52,2017-18
MA,8,High,2017-12-30,52,2017-18
TN,7,Moderate,2017-12-30,52,2017-18
OR,10,High,2017-12-30,52,2017-18
LA,10,High,2017-12-30,52,2017-18
VA,9,High,2017-12-30,52,2017-18
NV,9,High,2017-12-30,52,2017-18
OH,6,Moderate,2017-12-30,52,2017-18
AR,10,High,2017-12-30,52,2017-18
ME,1,Minimal,2017-12-30,52,2017-18
WI,5,Low,2017-12-30,52,2017-18
KY,10,High,2017-12-30,52,2017-18
IA,7,Moderate,2017-12-30,52,2017-18
AZ,10,High,2017-12-30,52,2017-18
KS,10,High,2017-12-30,52,2017-18
MN,5,Low,2017-12-30,52,2017-18
WA,10,High,2017-12-30,52,2017-18
OK,10,High,2017-12-30,52,2017-18
CA,10,High,2017-12-30,52,2017-18
WY,10,High,2017-12-30,52,2017-18
NM,10,High,2017-12-30,52,2017-18
UT,3,Minimal,2018-01-06,1,2017-18
CO,8,High,2018-01-06,1,2017-18
ID,5,Low,2018-01-06,1,2017-18
IN,10,High,2018-01-06,1,2017-18
NY,7,Moderate,2018-01-06,1,2017-18
NM,10,High,2018-01-06,1,2017-18
CA,10,High,2018-01-06,1,2017-18
NV,9,High,2018-01-06,1,2017-18
VA,10,High,2018-01-06,1,2017-18
DC,5,Low,2018-01-06,1,2017-18
WI,7,Moderate,2018-01-06,1,2017-18
SD,6,Moderate,2018-01-06,1,2017-18
VT,3,Minimal,2018-01-06,1,2017-18
ME,1,Minimal,2018-01-06,1,2017-18
OH,5,Low,2018-01-06,1,2017-18
GA,10,High,2018-01-06,1,2017-18
KS,10,High,2018-01-06,1,2017-18
WV,10,High,2018-01-06,1,2017-18
NE,10,High,2018-01-06,1,2017-18
MT,1,Minimal,2018-01-06,1,2017-18
KY,10,High,2018-01-06,1,2017-18
MN,7,Moderate,2018-01-06,1,2017-18
TX,10,High,2018-01-06,1,2017-18
MA,7,Moderate,2018-01-06,1,2017-18
OR,10,High,2018-01-06,1,2017-18
LA,10,High,2018-01-06,1,2017-18
DE,1,Minimal,2018-01-06,1,2017-18
PA,6,Moderate,2018-01-06,1,2017-18
RI,5,Low,2018-01-06,1,2017-18
NJ,9,High,2018-01-06,1,2017-18
PR,7,Moderate,2018-01-06,1,2017-18
WY,10,High,2018-01-06,1,2017-18
OK,10,High,2018-01-06,1,2017-18
AL,10,High,2018-01-06,1,2017-18
ND,2,Minimal,2018-01-06,1,2017-18
FL,5,Low,2018-01-06,1,2017-18
MO,10,High,2018-01-06,1,2017-18
WA,10,High,2018-01-06,1,2017-18
AZ,10,High,2018-01-06,1,2017-18
MD,5,Low,2018-01-06,1,2017-18
AR,10,High,2018-01-06,1,2017-18
IL,10,High,2018-01-06,1,2017-18
CT,4,Low,2018-01-06,1,2017-18
SC,10,High,2018-01-06,1,2017-18
NH,3,Minimal,2018-01-06,1,2017-18
MS,10,High,2018-01-06,1,2017-18
AK,6,Moderate,2018-01-06,1,2017-18
TN,10,High,2018-01-06,1,2017-18
NC,4,Low,2018-01-06,1,2017-18
IA,3,Minimal,2018-01-06,1,2017-18
MI,6,Moderate,2018-01-06,1,2017-18
HI,5,Low,2018-01-06,1,2017-18
WI,8,High,2018-01-13,2,2017-18
UT,4,Low,2018-01-13,2,2017-18
TN,10,High,2018-01-13,2,2017-18
VA,10,High,2018-01-13,2,2017-18
WV,10,High,2018-01-13,2,2017-18
NV,7,Moderate,2018-01-13,2,2017-18
RI,7,Moderate,2018-01-13,2,2017-18
MI,9,High,2018-01-13,2,2017-18
AL,10,High,2018-01-13,2,2017-18
CA,10,High,2018-01-13,2,2017-18
HI,7,Moderate,2018-01-13,2,2017-18
WA,9,High,2018-01-13,2,2017-18
KY,10,High,2018-01-13,2,2017-18
NH,3,Minimal,2018-01-13,2,2017-18
NE,6,Moderate,2018-01-13,2,2017-18
TX,10,High,2018-01-13,2,2017-18
NJ,8,High,2018-01-13,2,2017-18
DC,5,Low,2018-01-13,2,2017-18
AR,10,High,2018-01-13,2,2017-18
IL,10,High,2018-01-13,2,2017-18
ME,1,Minimal,2018-01-13,2,2017-18
CT,5,Low,2018-01-13,2,2017-18
MD,6,Moderate,2018-01-13,2,2017-18
OK,10,High,2018-01-13,2,2017-18
DE,1,Minimal,2018-01-13,2,2017-18
GA,10,High,2018-01-13,2,2017-18
WY,10,High,2018-01-13,2,2017-18
MT,2,Minimal,2018-01-13,2,2017-18
OH,6,Moderate,2018-01-13,2,2017-18
MS,10,High,2018-01-13,2,2017-18
AZ,10,High,2018-01-13,2,2017-18
NY,10,High,2018-01-13,2,2017-18
ID,7,Moderate,2018-01-13,2,2017-18
IA,4,Low,2018-01-13,2,2017-18
CO,7,Moderate,2018-01-13,2,2017-18
MO,10,High,2018-01-13,2,2017-18
AK,6,Moderate,2018-01-13,2,2017-18
PA,7,Moderate,2018-01-13,2,2017-18
IN,10,High,2018-01-13,2,2017-18
KS,10,High,2018-01-13,2,2017-18
LA,10,High,2018-01-13,2,2017-18
NC,9,High,2018-01-13,2,2017-18
FL,9,High,2018-01-13,2,2017-18
ND,6,Moderate,2018-01-13,2,2017-18
PR,10,High,2018-01-13,2,2017-18
MA,5,Low,2018-01-13,2,2017-18
VT,3,Minimal,2018-01-13,2,2017-18
SD,7,Moderate,2018-01-13,2,2017-18
OR,10,High,2018-01-13,2,2017-18
SC,10,High,2018-01-13,2,2017-18
MN,10,High,2018-01-13,2,2017-18
NM,10,High,2018-01-13,2,2017-18
ND,4,Low,2018-01-20,3,2017-18
MO,10,High,2018-01-20,3,2017-18
WA,8,High,2018-01-20,3,2017-18
NE,9,High,2018-01-20,3,2017-18
CT,9,High,2018-01-20,3,2017-18
KS,10,High,2018-01-20,3,2017-18
OH,8,High,2018-01-20,3,2017-18
WY,10,High,2018-01-20,3,2017-18
AR,10,High,2018-01-20,3,2017-18
AZ,10,High,2018-01-20,3,2017-18
ID,6,Moderate,2018-01-20,3,2017-18
RI,10,High,2018-01-20,3,2017-18
HI,7,Moderate,2018-01-20,3,2017-18
NJ,10,High,2018-01-20,3,2017-18
AL,10,High,2018-01-20,3,2017-18
PR,8,High,2018-01-20,3,2017-18
SD,10,High,2018-01-20,3,2017-18
FL,10,High,2018-01-20,3,2017-18
ME,1,Minimal,2018-01-20,3,2017-18
OK,10,High,2018-01-20,3,2017-18
NC,10,High,2018-01-20,3,2017-18
MI,10,High,2018-01-20,3,2017-18
MD,10,High,2018-01-20,3,2017-18
AK,6,Moderate,2018-01-20,3,2017-18
IL,10,High,2018-01-20,3,2017-18
TN,10,High,2018-01-20,3,2017-18
CA,8,High,2018-01-20,3,2017-18
PA,10,High,2018-01-20,3,2017-18
TX,10,High,2018-01-20,3,2017-18
KY,10,High,2018-01-20,3,2017-18
MS,10,High,2018-01-20,3,2017-18
GA,10,High,2018-01-20,3,2017-18
DE,2,Minimal,2018-01-20,3,2017-18
OR,10,High,2018-01-20,3,2017-18
DC,7,Moderate,2018-01-20,3,2017-18
MT,2,Minimal,2018-01-20,3,2017-18
SC,10,High,2018-01-20,3,2017-18
IA,6,Moderate,2018-01-20,3,2017-18
MA,8,High,2018-01-20,3,2017-18
VA,10,High,2018-01-20,3,2017-18
WI,7,Moderate,2018-01-20,3,2017-18
UT,5,Low,2018-01-20,3,2017-18
NY,10,High,2018-01-20,3,2017-18
MN,10,High,2018-01-20,3,2017-18
WV,10,High,2018-01-20,3,2017-18
NH,7,Moderate,2018-01-20,3,2017-18
CO,7,Moderate,2018-01-20,3,2017-18
VT,5,Low,2018-01-20,3,2017-18
NM,10,High,2018-01-20,3,2017-18
IN,10,High,2018-01-20,3,2017-18
LA,10,High,2018-01-20,3,2017-18
NV,6,Moderate,2018-01-20,3,2017-18
MN,10,High,2018-01-27,4,2017-18
ME,1,Minimal,2018-01-27,4,2017-18
PR,9,High,2018-01-27,4,2017-18
TX,10,High,2018-01-27,4,2017-18
OK,10,High,2018-01-27,4,2017-18
MI,10,High,2018-01-27,4,2017-18
MS,10,High,2018-01-27,4,2017-18
NC,10,High,2018-01-27,4,2017-18
NJ,10,High,2018-01-27,4,2017-18
WV,10,High,2018-01-27,4,2017-18
ID,5,Low,2018-01-27,4,2017-18
KS,10,High,2018-01-27,4,2017-18
DE,5,Low,2018-01-27,4,2017-18
CT,10,High,2018-01-27,4,2017-18
OH,8,High,2018-01-27,4,2017-18
VA,10,High,2018-01-27,4,2017-18
CA,8,High,2018-01-27,4,2017-18
MT,1,Minimal,2018-01-27,4,2017-18
WY,10,High,2018-01-27,4,2017-18
DC,10,High,2018-01-27,4,2017-18
KY,10,High,2018-01-27,4,2017-18
UT,3,Minimal,2018-01-27,4,2017-18
IN,10,High,2018-01-27,4,2017-18
NY,10,High,2018-01-27,4,2017-18
LA,10,High,2018-01-27,4,2017-18
CO,8,High,2018-01-27,4,2017-18
SC,10,High,2018-01-27,4,2017-18
OR,10,High,2018-01-27,4,2017-18
IA,9,High,2018-01-27,4,2017-18
PA,10,High,2018-01-27,4,2017-18
MA,10,High,2018-01-27,4,2017-18
GA,10,High,2018-01-27,4,2017-18
NM,10,High,2018-01-27,4,2017-18
MO,10,High,2018-01-27,4,2017-18
NE,10,High,2018-01-27,4,2017-18
NV,6,Moderate,2018-01-27,4,2017-18
AL,10,High,2018-01-27,4,2017-18
WI,9,High,2018-01-27,4,2017-18
MD,10,High,2018-01-27,4,2017-18
AZ,10,High,2018-01-27,4,2017-18
HI,8,High,2018-01-27,4,2017-18
WA,9,High,2018-01-27,4,2017-18
FL,10,High,2018-01-27,4,2017-18
ND,4,Low,2018-01-27,4,2017-18
SD,10,High,2018-01-27,4,2017-18
AR,10,High,2018-01-27,4,2017-18
AK,8,High,2018-01-27,4,2017-18
TN,10,High,2018-01-27,4,2017-18
NH,9,High,2018-01-27,4,2017-18
VT,7,Moderate,2018-01-27,4,2017-18
IL,10,High,2018-01-27,4,2017-18
RI,10,High,2018-01-27,4,2017-18
NY,10,High,2018-02-03,5,2017-18
LA,10,High,2018-02-03,5,2017-18
AZ,10,High,2018-02-03,5,2017-18
SD,10,High,2018-02-03,5,2017-18
MO,10,High,2018-02-03,5,2017-18
OH,9,High,2018-02-03,5,2017-18
FL,10,High,2018-02-03,5,2017-18
ID,6,Moderate,2018-02-03,5,2017-18
DE,8,High,2018-02-03,5,2017-18
GA,10,High,2018-02-03,5,2017-18
RI,10,High,2018-02-03,5,2017-18
WI,10,High,2018-02-03,5,2017-18
NV,8,High,2018-02-03,5,2017-18
AL,10,High,2018-02-03,5,2017-18
HI,6,Moderate,2018-02-03,5,2017-18
AR,10,High,2018-02-03,5,2017-18
TN,10,High,2018-02-03,5,2017-18
OK,10,High,2018-02-03,5,2017-18
NH,10,High,2018-02-03,5,2017-18
KY,10,High,2018-02-03,5,2017-18
DC,10,High,2018-02-03,5,2017-18
WV,10,High,2018-02-03,5,2017-18
MN,10,High,2018-02-03,5,2017-18
MI,10,High,2018-02-03,5,2017-18
SC,10,High,2018-02-03,5,2017-18
MA,10,High,2018-02-03,5,2017-18
VA,10,High,2018-02-03,5,2017-18
NM,10,High,2018-02-03,5,2017-18
AK,10,High,2018-02-03,5,2017-18
MD,10,High,2018-02-03,5,2017-18
CT,10,High,2018-02-03,5,2017-18
NE,10,High,2018-02-03,5,2017-18
WA,7,Moderate,2018-02-03,5,2017-18
IL,10,High,2018-02-03,5,2017-18
ME,1,Minimal,2018-02-03,5,2017-18
WY,10,High,2018-02-03,5,2017-18
IN,10,High,2018-02-03,5,2017-18
VT,8,High,2018-02-03,5,2017-18
PR,10,High,2018-02-03,5,2017-18
TX,10,High,2018-02-03,5,2017-18
CO,10,High,2018-02-03,5,2017-18
PA,10,High,2018-02-03,5,2017-18
KS,10,High,2018-02-03,5,2017-18
MT,2,Minimal,2018-02-03,5,2017-18
IA,8,High,2018-02-03,5,2017-18
MS,10,High,2018-02-03,5,2017-18
OR,10,High,2018-02-03,5,2017-18
CA,9,High,2018-02-03,5,2017-18
ND,4,Low,2018-02-03,5,2017-18
NJ,10,High,2018-02-03,5,2017-18
NC,10,High,2018-02-03,5,2017-18
UT,4,Low,2018-02-03,5,2017-18
OH,10,High,2018-02-10,6,2017-18
MO,10,High,2018-02-10,6,2017-18
OR,9,High,2018-02-10,6,2017-18
RI,10,High,2018-02-10,6,2017-18
VT,10,High,2018-02-10,6,2017-18
WI,10,High,2018-02-10,6,2017-18
NM,10,High,2018-02-10,6,2017-18
IL,10,High,2018-02-10,6,2017-18
WY,10,High,2018-02-10,6,2017-18
MI,10,High,2018-02-10,6,2017-18
SC,10,High,2018-02-10,6,2017-18
DE,10,High,2018-02-10,6,2017-18
MD,10,High,2018-02-10,6,2017-18
CT,10,High,2018-02-10,6,2017-18
WA,5,Low,2018-02-10,6,2017-18
IA,8,High,2018-02-10,6,2017-18
AR,10,High,2018-02-10,6,2017-18
NH,10,High,2018-02-10,6,2017-18
ME,2,Minimal,2018-02-10,6,2017-18
TN,10,High,2018-02-10,6,2017-18
VA,10,High,2018-02-10,6,2017-18
KY,10,High,2018-02-10,6,2017-18
GA,10,High,2018-02-10,6,2017-18
CA,8,High,2018-02-10,6,2017-18
MA,10,High,2018-02-10,6,2017-18
PA,10,High,2018-02-10,6,2017-18
MS,10,High,2018-02-10,6,2017-18
CO,9,High,2018-02-10,6,2017-18
IN,10,High,2018-02-10,6,2017-18
MT,1,Minimal,2018-02-10,6,2017-18
NY,10,High,2018-02-10,6,2017-18
AL,10,High,2018-02-10,6,2017-18
HI,5,Low,2018-02-10,6,2017-18
DC,10,High,2018-02-10,6,2017-18
LA,10,High,2018-02-10,6,2017-18
UT,6,Moderate,2018-02-10,6,2017-18
PR,10,High,2018-02-10,6,2017-18
SD,10,High,2018-02-10,6,2017-18
NC,10,High,2018-02-10,6,2017-18
NV,8,High,2018-02-10,6,2017-18
ND,6,Moderate,2018-02-10,6,2017-18
AZ,10,High,2018-02-10,6,2017-18
MN,10,High,2018-02-10,6,2017-18
TX,10,High,2018-02-10,6,2017-18
AK,10,High,2018-02-10,6,2017-18
NJ,10,High,2018-02-10,6,2017-18
OK,10,High,2018-02-10,6,2017-18
ID,5,Low,2018-02-10,6,2017-18
KS,10,High,2018-02-10,6,2017-18
WV,10,High,2018-02-10,6,2017-18
NE,10,High,2018-02-10,6,2017-18
FL,10,High,2018-02-10,6,2017-18
MA,10,High,2018-02-17,7,2017-18
CA,8,High,2018-02-17,7,2017-18
GA,10,High,2018-02-17,7,2017-18
HI,5,Low,2018-02-17,7,2017-18
OH,8,High,2018-02-17,7,2017-18
VA,10,High,2018-02-17,7,2017-18
VT,8,High,2018-02-17,7,2017-18
AL,10,High,2018-02-17,7,2017-18
AR,10,High,2018-02-17,7,2017-18
NY,10,High,2018-02-17,7,2017-18
WY,10,High,2018-02-17,7,2017-18
OR,8,High,2018-02-17,7,2017-18
ID,4,Low,2018-02-17,7,2017-18
TX,10,High,2018-02-17,7,2017-18
MD,9,High,2018-02-17,7,2017-18
CO,8,High,2018-02-17,7,2017-18
TN,10,High,2018-02-17,7,2017-18
LA,10,High,2018-02-17,7,2017-18
PA,10,High,2018-02-17,7,2017-18
MO,10,High,2018-02-17,7,2017-18
IN,10,High,2018-02-17,7,2017-18
IA,5,Low,2018-02-17,7,2017-18
WI,8,High,2018-02-17,7,2017-18
WV,10,High,2018-02-17,7,2017-18
KS,10,High,2018-02-17,7,2017-18
NH,10,High,2018-02-17,7,2017-18
PR,10,High,2018-02-17,7,2017-18
MS,10,High,2018-02-17,7,2017-18
KY,10,High,2018-02-17,7,2017-18
ME,2,Minimal,2018-02-17,7,2017-18
UT,7,Moderate,2018-02-17,7,2017-18
NJ,10,High,2018-02-17,7,2017-18
MN,10,High,2018-02-17,7,2017-18
NC,10,High,2018-02-17,7,2017-18
CT,10,High,2018-02-17,7,2017-18
FL,6,Moderate,2018-02-17,7,2017-18
MI,9,High,2018-02-17,7,2017-18
OK,10,High,2018-02-17,7,2017-18
ND,3,Minimal,2018-02-17,7,2017-18
DE,10,High,2018-02-17,7,2017-18
NE,10,High,2018-02-17,7,2017-18
SC,10,High,2018-02-17,7,2017-18
DC,10,High,2018-02-17,7,2017-18
MT,1,Minimal,2018-02-17,7,2017-18
RI,10,High,2018-02-17,7,2017-18
AZ,10,High,2018-02-17,7,2017-18
SD,10,High,2018-02-17,7,2017-18
AK,10,High,2018-02-17,7,2017-18
IL,10,High,2018-02-17,7,2017-18
WA,4,Low,2018-02-17,7,2017-18
NM,10,High,2018-02-17,7,2017-18
NV,7,Moderate,2018-02-17,7,2017-18
DC,8,High,2018-02-24,8,2017-18
NC,10,High,2018-02-24,8,2017-18
SC,10,High,2018-02-24,8,2017-18
KY,10,High,2018-02-24,8,2017-18
WV,5,Low,2018-02-24,8,2017-18
IN,8,High,2018-02-24,8,2017-18
MA,10,High,2018-02-24,8,2017-18
UT,7,Moderate,2018-02-24,8,2017-18
NH,9,High,2018-02-24,8,2017-18
MT,2,Minimal,2018-02-24,8,2017-18
ID,5,Low,2018-02-24,8,2017-18
TN,4,Low,2018-02-24,8,2017-18
LA,9,High,2018-02-24,8,2017-18
WY,10,High,2018-02-24,8,2017-18
ND,4,Low,2018-02-24,8,2017-18
AK,10,High,2018-02-24,8,2017-18
CA,7,Moderate,2018-02-24,8,2017-18
NJ,10,High,2018-02-24,8,2017-18
NE,10,High,2018-02-24,8,2017-18
GA,10,High,2018-02-24,8,2017-18
ME,2,Minimal,2018-02-24,8,2017-18
VA,10,High,2018-02-24,8,2017-18
IL,9,High,2018-02-24,8,2017-18
WA,4,Low,2018-02-24,8,2017-18
RI,10,High,2018-02-24,8,2017-18
CO,8,High,2018-02-24,8,2017-18
MS,10,High,2018-02-24,8,2017-18
IA,4,Low,2018-02-24,8,2017-18
PA,10,High,2018-02-24,8,2017-18
CT,10,High,2018-02-24,8,2017-18
PR,7,Moderate,2018-02-24,8,2017-18
FL,4,Low,2018-02-24,8,2017-18
MN,10,High,2018-02-24,8,2017-18
OK,10,High,2018-02-24,8,2017-18
MI,7,Moderate,2018-02-24,8,2017-18
SD,10,High,2018-02-24,8,2017-18
AZ,10,High,2018-02-24,8,2017-18
NV,5,Low,2018-02-24,8,2017-18
NY,10,High,2018-02-24,8,2017-18
OH,6,Moderate,2018-02-24,8,2017-18
NM,10,High,2018-02-24,8,2017-18
VT,7,Moderate,2018-02-24,8,2017-18
TX,10,High,2018-02-24,8,2017-18
MD,8,High,2018-02-24,8,2017-18
WI,7,Moderate,2018-02-24,8,2017-18
MO,10,High,2018-02-24,8,2017-18
DE,6,Moderate,2018-02-24,8,2017-18
HI,4,Low,2018-02-24,8,2017-18
OR,7,Moderate,2018-02-24,8,2017-18
AL,10,High,2018-02-24,8,2017-18
AR,10,High,2018-02-24,8,2017-18
KS,10,High,2018-02-24,8,2017-18
SC,10,High,2018-03-03,9,2017-18
IA,2,Minimal,2018-03-03,9,2017-18
SD,9,High,2018-03-03,9,2017-18
NY,9,High,2018-03-03,9,2017-18
GA,9,High,2018-03-03,9,2017-18
NE,10,High,2018-03-03,9,2017-18
AK,10,High,2018-03-03,9,2017-18
MA,8,High,2018-03-03,9,2017-18
AZ,9,High,2018-03-03,9,2017-18
CO,6,Moderate,2018-03-03,9,2017-18
PA,9,High,2018-03-03,9,2017-18
FL,2,Minimal,2018-03-03,9,2017-18
MT,2,Minimal,2018-03-03,9,2017-18
MO,8,High,2018-03-03,9,2017-18
WY,10,High,2018-03-03,9,2017-18
LA,6,Moderate,2018-03-03,9,2017-18
ND,3,Minimal,2018-03-03,9,2017-18
IN,9,High,2018-03-03,9,2017-18
NJ,10,High,2018-03-03,9,2017-18
HI,4,Low,2018-03-03,9,2017-18
PR,4,Low,2018-03-03,9,2017-18
OR,6,Moderate,2018-03-03,9,2017-18
MS,6,Moderate,2018-03-03,9,2017-18
ID,2,Minimal,2018-03-03,9,2017-18
NV,4,Low,2018-03-03,9,2017-18
CA,7,Moderate,2018-03-03,9,2017-18
CT,9,High,2018-03-03,9,2017-18
KY,10,High,2018-03-03,9,2017-18
VT,7,Moderate,2018-03-03,9,2017-18
MD,5,Low,2018-03-03,9,2017-18
NH,9,High,2018-03-03,9,2017-18
DC,4,Low,2018-03-03,9,2017-18
VA,10,High,2018-03-03,9,2017-18
OK,6,Moderate,2018-03-03,9,2017-18
MN,9,High,2018-03-03,9,2017-18
OH,1,Minimal,2018-03-03,9,2017-18
IL,5,Low,2018-03-03,9,2017-18
DE,3,Minimal,2018-03-03,9,2017-18
AR,9,High,2018-03-03,9,2017-18
NC,6,Moderate,2018-03-03,9,2017-18
MI,6,Moderate,2018-03-03,9,2017-18
WV,5,Low,2018-03-03,9,2017-18
TX,10,High,2018-03-03,9,2017-18
AL,7,Moderate,2018-03-03,9,2017-18
UT,3,Minimal,2018-03-03,9,2017-18
TN,1,Minimal,2018-03-03,9,2017-18
KS,10,High,2018-03-03,9,2017-18
NM,10,High,2018-03-03,9,2017-18
WA,3,Minimal,2018-03-03,9,2017-18
WI,6,Moderate,2018-03-03,9,2017-18
ME,1,Minimal,2018-03-03,9,2017-18
RI,7,Moderate,2018-03-03,9,2017-18
CT,5,Low,2018-03-10,10,2017-18
NY,6,Moderate,2018-03-10,10,2017-18
HI,6,Moderate,2018-03-10,10,2017-18
FL,2,Minimal,2018-03-10,10,2017-18
MI,4,Low,2018-03-10,10,2017-18
PR,6,Moderate,2018-03-10,10,2017-18
OR,4,Low,2018-03-10,10,2017-18
UT,4,Low,2018-03-10,10,2017-18
IA,3,Minimal,2018-03-10,10,2017-18
WY,10,High,2018-03-10,10,2017-18
WV,3,Minimal,2018-03-10,10,2017-18
TX,5,Low,2018-03-10,10,2017-18
SD,8,High,2018-03-10,10,2017-18
IL,4,Low,2018-03-10,10,2017-18
NC,4,Low,2018-03-10,10,2017-18
RI,5,Low,2018-03-10,10,2017-18
AK,10,High,2018-03-10,10,2017-18
PA,6,Moderate,2018-03-10,10,2017-18
KS,10,High,2018-03-10,10,2017-18
NE,10,High,2018-03-10,10,2017-18
MN,9,High,2018-03-10,10,2017-18
NV,3,Minimal,2018-03-10,10,2017-18
CO,5,Low,2018-03-10,10,2017-18
ME,1,Minimal,2018-03-10,10,2017-18
ID,1,Minimal,2018-03-10,10,2017-18
DE,1,Minimal,2018-03-10,10,2017-18
IN,6,Moderate,2018-03-10,10,2017-18
AL,5,Low,2018-03-10,10,2017-18
MS,4,Low,2018-03-10,10,2017-18
CA,7,Moderate,2018-03-10,10,2017-18
OK,4,Low,2018-03-10,10,2017-18
WI,6,Moderate,2018-03-10,10,2017-18
OH,1,Minimal,2018-03-10,10,2017-18
KY,10,High,2018-03-10,10,2017-18
MA,6,Moderate,2018-03-10,10,2017-18
NJ,8,High,2018-03-10,10,2017-18
VT,6,Moderate,2018-03-10,10,2017-18
AR,5,Low,2018-03-10,10,2017-18
MT,1,Minimal,2018-03-10,10,2017-18
MD,3,Minimal,2018-03-10,10,2017-18
DC,3,Minimal,2018-03-10,10,2017-18
AZ,8,High,2018-03-10,10,2017-18
MO,6,Moderate,2018-03-10,10,2017-18
GA,8,High,2018-03-10,10,2017-18
NH,4,Low,2018-03-10,10,2017-18
SC,9,High,2018-03-10,10,2017-18
VA,9,High,2018-03-10,10,2017-18
TN,1,Minimal,2018-03-10,10,2017-18
NM,8,High,2018-03-10,10,2017-18
ND,1,Minimal,2018-03-10,10,2017-18
LA,5,Low,2018-03-10,10,2017-18
WA,2,Minimal,2018-03-10,10,2017-18
IL,4,Low,2018-03-17,11,2017-18
IN,4,Low,2018-03-17,11,2017-18
HI,5,Low,2018-03-17,11,2017-18
NM,7,Moderate,2018-03-17,11,2017-18
OK,2,Minimal,2018-03-17,11,2017-18
NC,4,Low,2018-03-17,11,2017-18
SC,9,High,2018-03-17,11,2017-18
NJ,6,Moderate,2018-03-17,11,2017-18
LA,4,Low,2018-03-17,11,2017-18
MA,5,Low,2018-03-17,11,2017-18
MS,4,Low,2018-03-17,11,2017-18
MN,6,Moderate,2018-03-17,11,2017-18
OH,1,Minimal,2018-03-17,11,2017-18
